salary,lifestyle,rent,food,travel,gym,misc,total_expense,savings,lifestyle_encoded
69220,Basic,16140.042438884673,17176.47773701359,4377.852799846578,1755.136745249293,7129.639255787902,46579.14897678203,22640.85102321797,0
108808,Rich,36630.87434504669,30560.23754048919,16172.191986194093,7765.077413674209,12766.057372364696,103894.43865776889,4913.561342231114,2
152469,Middle,45676.501363062394,33759.92340650067,13114.133215736014,6994.5951631099115,17674.017594635592,117219.17074304458,35249.82925695542,1
243981,Middle,67203.29490722982,50289.60769363612,22463.01712372449,12012.115520349933,24447.94110919728,176415.97635413765,67565.02364586235,1
181597,Rich,57694.899030859895,46453.89455393881,22061.414870627545,10150.564457069258,20499.499183422613,156860.27209591813,24736.72790408187,2
68072,Middle,17292.076090700986,16560.761844374985,7026.464310879618,3659.497616757158,8678.302949780113,53217.102812492856,14854.897187507144,1
236178,Basic,51677.035095546176,48742.556224859385,17235.418893965445,9106.606070515825,34837.05355466017,161598.66983954702,74579.33016045298,0
98820,Rich,32959.98555224658,26732.526634418853,12245.576573608168,6888.640505294525,11159.041043254198,89985.77030882232,8834.22969117768,2
230602,Basic,50439.19655258501,56690.9791998487,13773.434224139275,7060.386518200079,34144.797690590625,162108.7941853637,68493.20581463631,0
38284,Basic,9452.700363907703,8988.595250374017,2286.963874558437,933.3907442083279,3981.8104107794707,25643.46064382796,12640.539356172041,0
207402,Basic,48829.2170425879,46701.23404187051,13930.908368982806,6107.541633130918,25748.402810799962,141317.3038973721,66084.6961026279,0
98369,Rich,32320.48073237866,29089.001964276533,9981.33667561862,7284.136251094972,9406.107761394242,88081.06338476302,10287.936615236977,2
40122,Middle,11524.892572596425,9927.238669097103,3701.3138701705448,1712.673334063041,4478.2138930913725,31344.332339018485,8777.667660981515,1
145349,Basic,30683.848545468994,34461.153548921524,7537.180745666923,3055.042897969021,19575.665779981555,95312.89151800802,50036.10848199198,0
85553,Basic,19492.051960009925,18897.66333819853,5754.384799663215,2969.1132819867,8997.914317459155,56111.127697317526,29441.872302682474,0
227978,Basic,51902.45652712517,54993.04503670688,13877.676323503076,8038.586295644681,32434.66760334714,161246.43178632695,66731.56821367305,0
109788,Middle,31953.40870557744,25527.666433061186,11933.272799428414,6985.838482209431,15006.4238835563,91406.61030383279,18381.389696167214,1
77812,Middle,21210.306839392164,16181.47594033763,7188.990297531705,3596.2680850353713,9187.434626816854,57364.47578911373,20447.524210886273,1
22999,Rich,7462.406275655783,6852.605720160796,3403.2342410979027,1680.9429917770037,2741.6098596827387,22140.799088374224,858.2009116257759,2
37436,Middle,11227.086004060222,9144.2235805295,3113.9318456361993,1975.9216117186434,4743.3657804832355,30204.5288224278,7231.471177572199,1
57963,Rich,17748.509945501988,16834.282852344662,6227.20683903381,3564.716574243106,4796.814267406392,49171.53047852996,8791.46952147004,2
148168,Rich,48336.795432832805,41465.121854730074,20263.284176730376,8917.319895655273,15353.354849328165,134335.8762092767,13832.1237907233,2
171351,Rich,57695.14403990807,49366.52424004408,19719.431601553017,8915.584084198557,13965.925403917456,149662.60936962115,21688.390630378854,2
123899,Rich,41927.79506065632,33362.52481999196,13219.668098933624,6880.689838664503,13708.931107105287,109099.6089253517,14799.391074648302,2
41201,Rich,13594.06806652301,11333.165592455265,5403.526776765819,2230.003573925201,3821.8743780056548,36382.63838767495,4818.361612325047,2
165787,Basic,36258.14341783595,35764.382084608354,12588.61961419744,5243.581346170469,22624.300409126612,112479.02687193881,53307.97312806119,0
175381,Middle,45920.93753742448,37391.8784367483,15611.266001929136,10634.996389211667,20598.85794325994,130157.93630857352,45223.063691426476,1
161150,Basic,35493.96539684655,37943.74735516162,12755.660824254357,3744.7241361624842,16620.01403130193,106558.11174372694,54591.88825627306,0
202686,Rich,62780.42712833784,58119.81206962335,22241.011355678045,13687.501532352831,21000.835900673308,177829.58798666537,24856.41201333463,2
20105,Middle,5322.2188215736405,4090.0870928459813,1929.4370561345806,916.8596274340296,2195.9416946204237,14454.544292608654,5650.455707391346,1
132666,Basic,29999.68875819495,30998.214445343827,6933.450399719737,4187.79173344612,14899.729361486676,87018.87469819131,45647.125301808686,0
109848,Basic,25667.622270344506,26419.629458757878,8151.865015518781,3009.530609600564,14100.471956805024,77349.11931102675,32498.88068897325,0
17839,Rich,6059.636419223752,4513.989712727512,2324.0866266489384,1339.6314700833286,1692.8190594226132,15930.163288106143,1908.8367118938568,2
83920,Basic,18694.89244626548,19715.862975675034,4366.906550593084,2325.6513959699782,9632.802391859272,54736.11576036285,29183.884239637147,0
58619,Basic,11773.6092958274,12298.186071441625,3627.1389619375827,1403.8414691546614,7627.499350712335,36730.275149073605,21888.724850926395,0
57821,Basic,12861.277120439636,11678.342397254595,3368.1430936844213,1178.9433268019309,6817.486711833925,35904.19265001451,21916.807349985487,0
140736,Basic,29970.505372873882,32989.83274876303,8334.696632422607,3870.686596378901,19177.629811735027,94343.35116217345,46392.64883782655,0
159565,Basic,35749.88144781821,36352.53214603226,12005.73441202585,3851.5426492061,23848.46944297525,111808.16009805768,47756.83990194232,0
32069,Rich,11063.97350951148,8476.723133020372,4638.6821057336865,2328.808601212615,3759.45717197417,30267.644521452323,1801.3554785476772,2
22531,Rich,7537.8983461830585,6392.582495800804,2257.002830068824,1447.354170577331,1982.9700786322421,19617.80792126226,2913.1920787377385,2
183123,Basic,39591.938452370305,45586.782767215605,9625.871250690088,6308.537798578198,19895.808913895995,121008.9391827502,62114.0608172498,0
153808,Rich,46199.319261261175,42308.110438523894,16620.610133581544,12145.293017000433,13557.847509652265,130831.18036001932,22976.819639980677,2
153782,Rich,47611.1784255815,38692.83470040965,17914.216183766017,7800.33824781794,15371.351381638342,127389.91893921347,26392.081060786528,2
82155,Middle,22615.67211807429,16649.71011243709,7361.292654636048,5337.0512486110265,10115.518290984173,62079.244424742625,20075.755575257375,1
160047,Basic,35487.3016662839,37601.25770472069,11434.791312288826,5639.936567390944,22650.510234153506,112813.79748483787,47233.202515162135,0
77424,Rich,24126.288702352853,19612.97260689982,9214.481398087888,5857.353018962609,6435.571652145833,65246.667378449005,12177.332621550995,2
60603,Rich,19926.126403442755,17275.13649834079,7519.0360673273535,3494.0819222667383,5639.2533410776505,53853.63423245529,6749.36576754471,2
169324,Basic,34471.42099194864,36341.870828478735,8691.627852569156,5846.165079680722,24535.00762693564,109886.09237961289,59437.90762038711,0
226869,Middle,63903.474496956915,52823.08017418146,22434.09839538809,10136.754995841411,22774.529753550538,172071.9378159184,54797.06218408159,1
147503,Basic,32037.474578777605,35042.94083389441,11625.146177313587,4221.7863960341465,17445.113524611657,100372.4615106314,47130.5384893686,0
220675,Middle,60089.34466923388,48854.96125657952,23178.64128587904,13687.239305638652,30728.53058908522,176538.7171064163,44136.2828935837,1
183553,Basic,42672.44557930881,40727.8772903648,14409.481839282545,6281.2559665607005,22271.01816857192,126362.07884408877,57190.92115591123,0
107573,Basic,23916.607075374737,25914.2326984707,6800.359147448974,3262.202048464303,12325.457734933487,72218.85870469219,35354.14129530781,0
155629,Basic,37653.77383413675,35189.938350706274,10361.168466668249,5853.752644977671,22725.85909388967,111784.49239037863,43844.507609621374,0
221043,Basic,53317.713469827875,44931.083609787165,13993.187471543457,5938.678015661391,24464.097390466617,142644.7599572865,78398.2400427135,0
118302,Middle,34952.053071015405,28925.246895326123,11665.986807527004,5209.644532689033,11909.258980824558,92662.19028738212,25639.809712617876,1
146234,Middle,39764.43975296578,29538.940059825178,15264.232144427768,8518.46188472828,21196.175561338005,114282.24940328501,31951.750596714992,1
180814,Rich,55962.377154125585,48561.16392738813,25852.291996382028,11613.48343403743,14897.072270886927,156886.38878282008,23927.611217179918,2
34675,Basic,7127.071606728748,8345.32686347414,2507.3812515871605,1300.9238321551704,3673.575546394978,22954.279100340198,11720.720899659802,0
88997,Middle,25632.990447382977,20714.5161584092,7946.696063273175,6160.1170580387825,11437.693392000105,71892.01311910425,17104.986880895754,1
163087,Middle,48166.750418679636,39622.74609892074,15220.097279210046,9145.707902525302,19826.228092250483,131981.52979158622,31105.470208413783,1
196129,Middle,55985.78373887691,44992.404515454895,21847.621543242443,7914.308767680794,26357.710228398795,157097.82879365384,39031.17120634616,1
178663,Basic,38582.856891350464,37735.610008953154,13227.715587132185,3892.0705850902955,19907.167851877395,113345.42092440349,65317.57907559651,0
239655,Rich,74337.79767581336,64944.41335178914,27827.981105153518,17162.66503610754,25876.699549421875,210149.5567182854,29505.4432817146,2
246390,Middle,65607.13864298085,54661.38467172813,21760.25990000217,14814.210333998284,29520.266047063265,186363.2595957727,60026.74040422731,1
155905,Basic,32216.41269065318,32173.06632582321,9302.792161077601,5448.334171790522,15789.31267622908,94929.91802557358,60975.081974426415,0
22896,Middle,6019.100468755763,4765.214154695849,2707.6606478645344,1400.2838281356187,2556.60477677937,17448.863876231135,5447.136123768865,1
179044,Middle,46618.2286529419,43490.06104841598,15685.87794532721,12517.28402320337,20431.633990966053,138743.0856608545,40300.9143391455,1
64733,Rich,19692.85548158248,18419.587081269663,8446.500344617565,5178.294646910295,7255.496659617243,58992.73421399725,5740.265786002747,2
56800,Middle,15417.8957540984,13281.576512783158,6402.153958586816,3147.389999355375,6454.954920088001,44703.971144911746,12096.028855088254,1
111044,Middle,28927.548547102382,23848.26159236611,12650.437991669673,5709.101971119174,12696.016741191908,83831.36684344924,27212.633156550757,1
20347,Basic,4889.269371197325,4101.874159704332,1379.9080681585901,762.4557259886213,2451.898702101722,13585.40602715059,6761.59397284941,0
205135,Basic,43789.32905152184,46070.336997937244,14672.140363835442,6222.177643464513,20591.8512581279,131345.83531488694,73789.16468511306,0
241922,Rich,73524.02166313816,69205.76073853533,29030.05134178752,17791.736159576736,25638.79596001319,215190.36586305095,26731.634136949055,2
148715,Basic,34067.00636505891,36445.40040826977,7530.877364730526,3435.4187011054814,19514.203511049458,100992.90635021414,47722.093649785864,0
55785,Basic,11340.610878839854,12955.983925455534,4436.225828455637,2096.1861960482015,7226.715030337927,38055.72185913716,17729.278140862843,0
33681,Rich,11609.801418364954,8616.051380139954,4133.827708442896,2117.197207699996,3147.755647100437,29624.633361748234,4056.366638251766,2
196098,Middle,49026.474688567105,47956.050424581466,21788.10843350971,11684.641592822622,20874.307007280888,151329.5821467618,44768.41785323821,1
118864,Rich,37906.94875055534,35209.46021075649,15552.93602884933,8094.913700408883,13850.635087276807,110614.89377784685,8249.106222153147,2
161964,Basic,36926.445470982246,37232.472591464124,9778.004902204382,4442.481173243837,21748.58149320229,110127.98563109689,51836.01436890311,0
62299,Rich,19687.839678045704,17316.343217235124,7099.583733118188,3425.43308597972,6116.272751576887,53645.47246595562,8653.527534044377,2
32073,Middle,8366.957297807883,7855.470392344013,2955.3511461188173,1857.7343223069795,3629.7685075903164,24665.28166616801,7407.718333831988,1
117304,Rich,36704.5345797333,31382.55074508716,17102.18751225083,7242.927520754448,13237.833677173192,105670.03403499891,11633.965965001087,2
45682,Basic,9587.048532053235,9246.424053477922,3355.358324026773,1408.7185813127062,5718.760129534791,29316.309620405427,16365.690379594573,0
243870,Basic,52093.14202282272,49655.797520687505,15726.152311814736,9107.209842408056,25850.488424093455,152432.7901218265,91437.20987817351,0
242966,Rich,84177.64659357324,64078.99128549921,30761.758741170433,12633.078364388006,23568.154828394145,215219.62981302504,27746.370186974964,2
139302,Middle,35702.39136861453,28194.542217406357,16529.89679239434,8623.188869376738,18938.50893263225,107988.52818042421,31313.47181957579,1
160361,Rich,48834.33193776519,47541.82897286894,19800.32202677501,12118.24376313273,12909.709007028216,141204.4357075701,19156.564292429888,2
130359,Middle,34533.4449350338,32563.985339664196,12659.621576309182,8689.053876984552,15173.776834765018,103619.88256275674,26739.117437243258,1
153999,Middle,42544.758052008576,37377.2440966766,16051.750418033833,9510.32686724829,17161.904230830434,122645.98366479774,31353.016335202265,1
194402,Rich,59835.8706411077,50839.101660586195,24232.68214677482,14391.374566011804,18304.844500811483,167603.87351529198,26798.126484708017,2
81707,Middle,22734.220154960898,19629.340587457446,7316.94834860126,5432.638951192786,12064.374824237713,67177.5228664501,14529.477133549895,1
223526,Basic,45140.74192873396,45365.843499640614,11786.255862774007,7943.078705610536,24468.68650040381,134704.60649716292,88821.39350283708,0
80428,Rich,27046.713839974,21881.547587382804,11405.715894686156,5972.314842230634,9521.589619474697,75827.88178374831,4600.1182162516925,2
65601,Middle,17223.666701455153,13872.115915850403,5330.758187476296,3431.751188282272,8065.850146676205,47924.14213974033,17676.857860259668,1
223537,Basic,55487.62643916581,53992.96261516602,12295.373608331774,8040.578332986987,24346.52431700912,154163.06531265972,69373.93468734028,0
148611,Rich,45161.1372398317,43372.735238836845,22113.016470966995,7823.411550624645,16727.207591188195,135197.50809144837,13413.49190855163,2
248335,Basic,60335.62865504005,51141.55840094035,14527.002527374587,8610.572295786189,34862.88494900636,169477.64682814752,78857.35317185248,0
126487,Basic,27536.0562387848,26308.84949886318,8784.564432109415,4305.538054369157,15833.69233078102,82768.70055490757,43718.29944509243,0
168741,Basic,34971.075034732195,40873.176886187095,11703.534695965292,6308.09289023928,24745.606729926552,118601.48623705041,50139.51376294959,0
217040,Middle,63003.433127213924,53811.35026233127,25647.68404546729,12714.276269057556,29606.14535377002,184782.88905784008,32257.110942159925,1
166716,Rich,55844.92966861099,46856.66709446569,16832.94087469082,10115.860152317668,14004.666245948927,143655.06403603408,23060.935963965923,2
164817,Rich,51919.49028773275,41769.28228915692,24063.541559179128,10472.455281260016,14433.77920690056,142658.54862422936,22158.451375770645,2
43228,Middle,12070.941830021626,9070.209047391581,4849.213849214261,2125.8481382755476,5003.426227874262,33119.63909277728,10108.36090722272,1
180593,Rich,62033.25254073489,50197.65632738199,26071.32745923524,11266.590639324239,16931.877380137175,166500.70434681355,14092.295653186447,2
137788,Basic,31045.034929365127,27981.240719585327,7526.810475901699,3360.7089428691565,19405.21647134011,89319.01153906142,48468.98846093858,0
112239,Rich,37789.74193384534,29144.580783171554,12776.99349388601,8791.440218810609,9364.337547091469,97867.09397680499,14371.906023195013,2
41928,Middle,11629.684867757593,9479.935458059195,4571.339094311504,2005.9638737924897,6152.457385132728,33839.38067905351,8088.619320946491,1
33322,Basic,7348.472139081569,7140.437437612909,2002.8548812441372,898.8425221344623,3663.634630007723,21054.2416100808,12267.7583899192,0
203786,Middle,60402.719805097215,42539.055718539894,23499.237248859306,10627.007180443397,23122.338873436103,160190.35882637592,43595.641173624084,1
102896,Basic,21600.488860564346,23173.94041891207,7210.720811183633,3906.3870230052335,13646.307183871897,69537.84429753717,33358.15570246283,0
77292,Basic,17327.56205990815,15587.771599169013,5987.255291804399,2940.7584705719746,9192.78959190806,51036.1370133616,26255.8629866384,0
44055,Rich,13280.456103208704,12629.179779583374,6149.375051497048,2919.6999636318246,4234.346299030142,39213.05719695109,4841.942803048907,2
57891,Basic,14041.84655566267,12135.448393920651,3657.9438939567926,1186.1705087123144,6263.836673757233,37285.24602600966,20605.753973990337,0
96912,Middle,28786.891830755765,22183.560197967472,10875.822553567998,5290.911843945665,13736.438186110181,80873.62461234709,16038.375387652908,1
152660,Rich,49911.80924925178,38199.63636646605,22133.40252066631,8313.403115624513,14964.067594449773,133522.31884645842,19137.681153541576,2
105536,Middle,28899.315098468946,21356.456369005882,8666.913447908646,6635.740032846698,12139.018728939507,77697.4436771697,27838.556322830307,1
21304,Basic,4697.1359226787245,4861.692651473574,1303.8385271382972,756.3079467015241,3072.531749035137,14691.506797027258,6612.493202972742,0
22345,Middle,5652.969806032912,5178.904430667424,2071.524514665199,1284.7985828866967,2775.1454511833103,16963.342785435543,5381.657214564457,1
175372,Middle,46768.89347934829,35905.80047641487,17954.163846403448,7608.2997387819205,18906.15460518617,127143.31214613469,48228.68785386531,1
170331,Basic,42430.944667381846,36763.435588850414,11502.978018432445,4334.010778320984,24404.25440936118,119435.62346234686,50895.37653765314,0
106006,Rich,33303.588013686014,28446.10136922418,13825.236678666517,8067.014327917161,11941.423906608583,95583.36429610246,10422.63570389754,2
234625,Middle,61751.65628244012,56656.716595119484,25350.718034944188,16352.155286880541,34436.47045506371,194547.716654448,40077.28334555199,1
161424,Basic,36587.85311097265,38337.62387122684,10832.42064640759,5149.410884959347,16961.633498916646,107868.94201248308,53555.05798751692,0
144350,Rich,43321.208400937474,36435.285157772494,21411.656845528007,7764.304561020505,11804.306151907525,120736.76111716601,23613.23888283399,2
179437,Rich,56609.18140286123,50136.31219428104,26453.146631589265,12739.421822976294,16338.47790722157,162276.53995892938,17160.46004107062,2
34446,Rich,11951.139624809839,8673.573543929255,5130.824716715597,1782.898127420036,3794.3646468770858,31332.800659751814,3113.1993402481858,2
17336,Middle,4373.263906955549,4274.677458245022,1462.233279429241,719.6931250951525,2504.4150362022647,13334.28280592723,4001.7171940727694,1
77032,Middle,19626.959723297125,18479.71215956857,8464.382896944287,4465.263191825075,9158.96121319668,60195.27918483174,16836.720815168257,1
221487,Middle,65511.20945982808,53944.05870592316,21495.287754576828,10399.201961977875,25167.254067223817,176517.01194952975,44969.988050470245,1
112852,Rich,35098.79781762594,31267.068325072643,16186.01719409076,8261.709731667437,12619.157857030508,103432.7509254873,9419.2490745127,2
244948,Middle,66727.36847324224,52938.71083296749,27016.351252906446,15627.424782220152,33011.074984751795,195320.93032608813,49627.06967391187,1
153593,Basic,30965.171463631734,35247.17201472513,9278.76430155011,3674.536658024752,20692.01258412668,99857.65702205841,53735.34297794159,0
217779,Middle,57368.71766517892,53495.68173781237,20018.934504202993,12338.360274293793,30791.360811894458,174013.05499338254,43765.94500661746,1
169553,Middle,45797.26852837784,40935.6721481597,18472.435811200165,11466.187548293243,19717.611379539125,136389.17541557006,33163.82458442994,1
33474,Rich,10217.985472022508,9088.775954686154,4662.61600338186,2126.035949568561,3028.7113590113136,29124.124738670398,4349.875261329602,2
192832,Middle,48474.13879688798,41584.45029857891,20929.06825711241,8567.219675221422,22569.822633170268,142124.69966097097,50707.300339029025,1
70718,Basic,14215.136425443108,16695.653515906783,5404.30431164095,2218.463711405248,7163.281179225754,45696.83914362184,25021.160856378163,0
59629,Rich,18537.538988100805,16214.523803425061,7714.744030043042,3869.2238607551517,6954.807059258308,53290.83774158236,6338.162258417637,2
60232,Basic,14873.197130474775,12369.100356182951,3261.6667812855326,1635.9672694716362,7291.790970331831,39431.72250774673,20800.27749225327,0
101544,Rich,33438.77781197907,29311.48668162189,10843.71979467808,7522.297358954933,10601.308602541492,91717.59024977547,9826.409750224528,2
213241,Rich,74430.53916521935,60253.03234209987,28959.10342812077,11910.84601641395,23617.39568890865,199170.9166407626,14070.083359237411,2
65669,Middle,16677.516531113815,15289.4848607021,5399.496694047415,2853.7629337873973,6921.073518404811,47141.33453805554,18527.66546194446,1
224093,Basic,45406.665576914056,48416.849165757834,17889.47276046259,6042.557349893022,30933.527837388778,148689.07269041627,75403.92730958373,0
84184,Rich,25812.14878314571,22959.04385505335,9197.589575059745,4694.345245013788,7070.412241557953,69733.53969983054,14450.460300169463,2
194017,Middle,52695.44552190101,39536.15293594473,22582.11479704225,10367.688300712776,27536.504353167675,152717.90590876844,41299.09409123156,1
28140,Rich,9820.106480735654,7988.635304600077,4082.4256352877824,1521.2772608086348,3185.440847782758,26597.885529214906,1542.1144707850945,2
141468,Rich,44358.828684727436,38709.87496794613,18720.33771010385,10908.07514846315,16472.49884119715,129169.61535243772,12298.384647562285,2
98457,Rich,29990.50618731273,26408.901988142745,13750.382566225395,6999.771535294117,7980.343307176628,85129.90558415162,13327.094415848376,2
29357,Rich,9467.470163212844,8556.469155677201,4018.5101013403782,1830.570230605,3211.845002749348,27084.86465358477,2272.1353464152307,2
126672,Rich,41492.7481473876,37448.2270221653,16385.82867178328,7856.453996887206,14506.075254212295,117689.33309243569,8982.666907564315,2
83673,Rich,25310.533782116177,24685.67135425393,11280.57135047366,6544.749424777916,7532.259756578399,75353.78566820007,8319.214331799929,2
136673,Middle,38917.099383471184,32866.188653892146,14772.178635483004,6329.328142789422,15550.582651860988,108435.37746749673,28237.622532503272,1
80633,Rich,26474.80678913922,21959.39206733824,11027.035212679495,4947.665129890114,9222.7397167646,73631.63891581168,7001.36108418832,2
223015,Basic,49419.23645646354,45049.49031093048,11266.923481504436,7344.965956712909,28329.072683681068,141409.68888929245,81605.31111070755,0
111111,Middle,30792.99500339803,26611.134588996832,10558.746039642156,7762.593340493291,16364.039750443064,92089.50872297336,19021.49127702664,1
93258,Basic,18712.039424080223,22828.35895383398,6566.900978826464,2801.6388126157954,12043.093196953112,62952.03136630957,30305.968633690427,0
158996,Rich,54391.3976664787,47309.55705950212,20354.14024992977,8814.538448115913,16788.412976472195,147658.0464004987,11337.953599501314,2
84286,Basic,17178.409598479997,19533.865178643184,6258.939631633402,2281.337869112989,8728.59251913858,53981.14479700815,30304.85520299185,0
108269,Rich,36228.03153485685,28904.189222600096,12175.372270122773,7651.960595770776,12860.566296091452,97820.11991944195,10448.880080558054,2
89071,Rich,30040.630473984394,24456.001973133207,11581.504527852065,4833.737740266558,10023.028822762135,80934.90353799837,8136.096462001631,2
203398,Middle,56995.11982841707,50501.998564600035,24240.838325737554,10299.586722069795,30393.21330957031,172430.75675039476,30967.243249605235,1
236095,Middle,70318.93059086904,54772.05637472868,22036.77136948258,14779.595782523334,26811.387706851347,188718.74182445498,47376.25817554502,1
45651,Rich,15132.950186354563,11468.858762578195,5999.871662251902,3585.806094191155,4081.460601703265,40268.94730707908,5382.052692920923,2
85202,Middle,24615.622431357886,18290.413664995453,9228.568571647107,5197.251375738924,9307.201253375608,66639.05729711498,18562.94270288502,1
63777,Basic,14659.55133714607,15495.16091613488,3920.754347089407,2181.526662523592,8528.356217857683,44785.34948075163,18991.650519248367,0
163066,Middle,42866.08891088086,40103.17653600078,16720.866460340167,8260.724571239489,17646.66314461468,125597.51962307599,37468.48037692401,1
82263,Middle,22513.155222255373,19455.66608710538,8633.14078048683,5084.805741194669,11482.930738324325,67169.69856936658,15093.301430633423,1
205706,Basic,45677.06632477384,46491.265252545054,16372.688406545762,8096.799608574539,24837.118573282292,141474.93816572148,64231.06183427852,0
115158,Middle,32734.69518242858,24572.357487793946,9916.0137584124,7260.946439847117,14027.280645912042,88511.29351439408,26646.706485605915,1
25800,Rich,7968.398116708524,7428.913821341505,3760.56976413429,2012.3536893542885,2679.416387133423,23849.65177867203,1950.3482213279713,2
52823,Basic,11831.404167791989,10939.290934041253,3897.476074906604,2055.156097267872,7631.498371425588,36354.8256454333,16468.174354566698,0
78878,Rich,26628.358765956727,19737.51913717176,9495.928674363891,4915.789373064857,9132.07909917591,69909.67504973314,8968.324950266862,2
33708,Basic,6852.247718295364,7636.922542874599,1823.064554627258,1120.652065241548,4706.067399775506,22138.954280814272,11569.045719185728,0
158891,Rich,52767.37705746922,46035.37138209541,20715.384712145813,8849.461783073908,15143.351564734432,143510.94649951876,15380.053500481241,2
220977,Rich,76865.40001984104,58428.251385047275,22792.257054368114,13600.007200874838,20915.977928032637,192601.8935881639,28375.10641183611,2
78870,Middle,21572.162814840787,17983.556544977262,9440.496921176566,4944.125130606335,8028.535228850281,61968.87664045123,16901.123359548772,1
24283,Rich,8150.239673291937,7071.490977334136,3515.7300616164775,1523.0342059033703,2247.270786812574,22507.765704958496,1775.234295041504,2
176645,Middle,51574.37640052982,42197.093699306955,17919.168742968533,7690.502133590437,23421.019086984237,142802.16006338,33842.83993662,1
93707,Basic,19049.07553238627,19211.653608355078,5616.254751069,2569.774845700311,11535.210063114573,57981.968800625225,35725.031199374775,0
177005,Rich,56102.99997482573,44550.28362263435,19093.668161088848,9461.511805362978,17213.266114566704,146421.72967847862,30583.270321521384,2
20774,Rich,6452.538316663594,5498.405495730002,2567.217124196941,1185.5068622711174,1866.27724858064,17569.945047442292,3204.054952557708,2
218127,Basic,52711.96199904,49603.027213473266,16512.8210668437,6607.179886180414,31729.45396129009,157164.44412682747,60962.55587317253,0
157055,Basic,33411.42580191667,36253.555605152505,10223.80198727863,6026.800069804577,18991.715505019158,104907.29896917153,52147.701030828466,0
111468,Rich,38204.67504085989,31009.86283564672,15095.793287899298,8539.20597911552,13362.366569372563,106211.903712894,5256.096287106004,2
111334,Basic,26336.83458112426,24017.64935530742,6565.4060378355125,2914.955304810439,11678.426246611218,71513.27152568885,39820.72847431115,0
33133,Middle,8372.04460431396,7588.8533510616535,3724.9291868974533,1361.2373712310698,4252.014707167242,25299.07922067138,7833.920779328619,1
161011,Basic,35195.08149446045,39387.19674745024,8752.816844181212,5034.595011171838,23917.545697696925,112287.23579496067,48723.76420503933,0
15781,Basic,3428.4482621892575,3741.4990718561403,1206.8288503306276,374.39177772732705,2361.253571585734,11112.421533689087,4668.578466310913,0
129586,Rich,44120.05901878739,33287.82009758858,14972.915240045786,8908.921021717242,14953.798127394111,116243.51350553309,13342.48649446691,2
202772,Middle,52668.35942935406,47967.80091919576,18416.953557449782,13010.357135800185,27206.34533773065,159269.81637953044,43502.18362046956,1
42624,Basic,9639.223734685736,9909.79433908606,3251.9280643690026,1181.9003170019305,5901.825983948528,29884.67243909126,12739.32756090874,0
21823,Middle,5629.139665264397,5129.698629731931,2401.1038248488053,1162.9461620881743,3048.2607601976338,17371.14904213094,4451.850957869061,1
33489,Middle,9305.09173099421,8265.544665177636,2829.7755389564054,1470.9923623258403,4759.502630331506,26630.906927785596,6858.093072214404,1
186033,Middle,54343.59974957011,41589.7677070763,22055.791271566428,11232.984993362445,27745.456902744332,156967.6006243196,29065.399375680397,1
44118,Rich,14409.811002274588,11474.238876076697,5392.086798913559,3503.6135547905515,4183.116911190056,38962.86714324546,5155.132856754542,2
115417,Basic,28606.19828315615,27682.890644226332,7301.647581046532,3559.1625779089686,15047.139799134533,82197.03888547252,33219.96111452748,0
96816,Rich,32267.640462962463,24575.28556779047,14200.913044136405,6574.773726706621,11351.285713806536,88969.8985154025,7846.1014845975005,2
168335,Basic,38985.53145821635,37294.74961712283,11279.764804659057,6159.388672711429,19578.419591870876,113297.85414458055,55037.145855419454,0
28565,Basic,7079.064076518681,6378.500511266043,2247.697298947355,1074.4762540028264,3952.913189250884,20732.65132998579,7832.348670014209,0
166426,Rich,53817.49016045682,46490.646629382754,23616.09414907398,11037.650926434042,18228.2375385998,153190.11940394738,13235.880596052622,2
189023,Middle,54728.387289922575,42653.94013110159,19176.364586470623,8682.779352602958,21215.366679386312,146456.83803948405,42566.16196051595,1
106179,Middle,31349.048112418906,25697.067897148925,8537.312125729231,7016.481134778795,10751.870745836053,83351.78001591192,22827.21998408808,1
38648,Basic,8615.181050645755,7859.906999936708,3055.69229965278,1524.5238919664268,5045.24700825629,26100.55125045796,12547.44874954204,0
196801,Rich,62899.61593274911,54238.284261552166,27181.163428508076,11157.787929976757,19221.337119759315,174698.18867254542,22102.811327454576,2
56971,Middle,16342.896727620424,12520.495242742949,4630.59495440572,3146.043023439677,7797.652567052025,44437.6825152608,12533.3174847392,1
33658,Middle,10058.384335016695,6793.944971215822,3419.5459050879035,1800.641064708191,3773.817067497723,25846.333343526334,7811.666656473666,1
36253,Basic,8406.640594493625,7547.190311675034,2121.3784822839607,1291.8810133203758,4459.865340557322,23826.95574233032,12426.04425766968,0
210238,Basic,52492.96647335713,46110.03669641771,13433.75240044332,5467.271827719384,23507.69475891965,141011.7221568572,69226.2778431428,0
194635,Rich,67365.91212339516,55946.143655072774,22708.090092751107,13819.99583134087,23089.812810648797,182929.9545132087,11705.045486791292,2
172462,Basic,35130.92301228534,36773.24792933036,9660.865332538051,6449.330879368846,18791.376130755678,106805.74328427829,65656.25671572171,0
103664,Middle,27512.819502413626,23551.73916030428,10868.525011102622,6659.946846775558,12477.637851538195,81070.66837213427,22593.33162786573,1
197650,Middle,54692.173471627095,49071.17895662436,18162.94188990277,9377.074625104795,26787.49650843486,158090.86545169385,39559.134548306145,1
